 Elevation, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, Delta Carrier phase, deltaCorrected PR, 2nd delta,PS Residual, Los Value
24,-15918103.23,18,17,-1,24,18534.79,331.69,-12.72,-20.63,NLOS
24,-15936291.56,18,17,-1,23,18545.68,342.89,11.19,-35.1,NLOS
26,-16246378.11,18,17,-1,18,18402.09,199.59,-40.24,-36.86,NLOS
26,-16264565.53,18,17,-1,18,18387.95,185.46,-14.14,-51.94,NLOS
46,-16312856.25,18,17,-1,28,17957.82,234.97,-35.07,688.81,NLOS
26,-16555840.64,18,17,-1,16,18440.39,238.5,35.11,-17.7,NLOS
26,2868277.1,18,17,-1,19,18431.39,231.89,5.17,-2995589.67,NLOS
26,2850087.37,18,17,-1,19,18425.72,226.52,-5.37,-2995599.14,NLOS
26,2831896.67,18,17,-1,18,18427.43,227.63,1.11,-2995608.24,NLOS
26,2540829.08,18,17,-1,17,18448.49,248.39,1.52,-2995745.85,NLOS
26,2267798.49,18,17,-1,19,18426.14,225.14,-16.51,-2995739.25,NLOS
26,2249618.08,18,17,-1,19,18421.18,221.68,-3.46,-2995758.34,NLOS
26,2231437.52,18,17,-1,18,18421.86,219.36,-2.32,-2995780.28,NLOS
48,-1760842.3,18,17,-1,29,17989.15,218.32,-32.68,655.77,NLOS
48,-1779015.93,18,17,-1,28,17988.81,240.73,-22.41,628.4,NLOS
48,-1797187.61,18,17,-1,18,17988.14,241.4,-0.67,599.08,NLOS
22,-2239751.48,18,17,-1,19,18490.37,358.62,-5.51,35.85,NLOS
22,-2330726.94,18,17,-1,17,18563.81,363.11,17.73,9.01,NLOS
22,-2348916.54,18,17,-1,18,18553.98,349.98,-13.13,-5.38,NLOS
22,-3695555.85,18,17,-1,26,18543.05,348.65,-2.99,-23.56,NLOS
22,-3731940.1,18,17,-1,18,18548.74,353.74,-5.48,-28.42,NLOS
22,-3750126.36,18,17,-1,18,18545.22,349.02,-4.72,-38.37,NLOS
22,-3768324.48,18,17,-1,18,18557.25,360.74,11.72,-36.74,NLOS
28,892378.76,24,17,-6,25,18285.8,92.3,0.63,-2995430.05,NLOS
27,-5179823.21,24,17,7,17,18302.9,108.2,3.46,-14.62,NLOS
26,-14626327.9,24,17,6,17,18374.43,171.03,2.81,-1.18,NLOS
26,-15463687.71,24,17,6,17,18400.29,196.9,-8.54,0.54,NLOS
46,-16167092.42,24,17,7,17,17957.62,234.22,28.29,545.25,NLOS
46,-11361129.64,25,17,7,17,17934.24,299.5,-1.54,627.85,NLOS
32,-2062269.98,27,17,-10,28,17629.6,562.71,-0.33,12.03,LOS
47,-2645562.53,27,17,-10,28,17901.51,276.37,14.89,138.25,NLOS
26,-4560599.19,27,17,10,16,18560.67,365.97,-14.81,-0.9,NLOS
48,-5349020.82,27,17,10,16,18478.25,282.65,13.96,151.02,NLOS
46,-16294644.81,27,17,-10,28,17957.99,199.89,39.07,679.86,NLOS
40,-3261333.13,28,17,6,18,18320.85,131.64,12.78,-8.43,NLOS
56,-16156427.54,34,17,-16,36,18616.81,477.18,62.59,73.78,NLOS
24,-11712952.35,18,18,0,24,18510.63,305.43,10.48,129.16,NLOS
24,-13533434.53,18,18,0,16,18572.39,366.29,0.45,20.8,NLOS
26,-14007416.43,18,18,0,19,18386.86,181.96,-4,19.06,NLOS
26,-14280457.36,18,18,0,19,18387.57,183.27,12.63,-5.67,NLOS
26,-14371483.58,18,18,0,19,18394.56,190.86,4.48,1.77,NLOS
26,-209496.1,19,18,-1,16,18883.49,686.69,-28.65,-45216.87,NLOS
26,-227735.9,19,18,-1,19,19005.17,809.57,122.88,-45172.67,NLOS
26,-245945.89,19,18,-1,19,18975.16,779.85,-29.71,-45157.98,NLOS
26,-264110.93,19,18,-1,19,18930.8,736.69,-43.16,-45187.05,NLOS
26,-282453.36,19,18,-1,19,19114.65,865.99,129.29,-45093.29,NLOS
26,-300513.68,19,18,-1,19,18831.7,694.86,-171.13,-45169.81,NLOS
26,-318713.03,19,18,-1,19,18971.34,779.93,85.07,-45161.87,NLOS
26,-336911.17,19,18,-1,19,18969.43,776.53,-3.4,-45156.62,NLOS
26,-355055.18,19,18,-1,19,18914.76,721.86,-54.67,-45205.52,NLOS
26,-373274.57,19,18,-1,19,18989.94,797.03,75.18,-45179.04,NLOS
26,-391471.42,19,18,-1,19,18966.36,773.16,-23.88,-45175.39,NLOS
26,-409686.61,19,18,-1,19,18984.49,790.69,17.53,-45154.01,NLOS
26,-427893.64,19,18,-1,19,18976.13,782.03,-8.66,-45141.09,NLOS
26,-446070.76,19,18,-1,19,18945.37,759.66,-22.37,-45149.67,NLOS
26,-555237.5,19,18,-1,20,18931.99,756.47,-57.69,-45124.78,NLOS
25,-573446.38,19,18,-1,19,18977.67,783.87,27.4,-45109.7,NLOS
28,-766585.57,19,18,-1,18,18315.42,122.81,94.6,2485.35,NLOS
25,-737184.3,19,18,-1,20,18969.03,775.53,-9.57,-45109.43,NLOS
25,-755383.54,19,18,-1,19,18969.4,775.29,-0.23,-45104.29,NLOS
25,-773577.54,19,18,-1,19,18963.88,770.98,-4.32,-45103.2,NLOS
25,-791755.58,19,18,-1,19,18949.3,756.39,-14.59,-45118.06,NLOS
25,-809946.73,19,18,-1,19,18961.95,769.04,12.65,-45119.82,NLOS
25,-828120.07,19,18,-1,19,18943.42,768.8,-0.24,-45121.1,NLOS
25,-846307.08,19,18,-1,19,18957.9,765.29,-3.5,-45126.69,NLOS
28,-1112163.96,19,18,-1,18,18264.74,72.74,64.12,2472.88,NLOS
26,-2122439.98,19,18,-1,23,18538.19,344.08,-5.87,-56.65,NLOS
40,-3206752.17,19,18,-1,25,18319.75,123.87,-10.17,-3.48,NLOS
27,-4688595.84,19,18,-1,27,18294.87,99.86,-3.11,-26.37,NLOS
27,-4706783.81,19,18,-1,20,18289.29,94.88,-4.98,-32.8,NLOS
27,-4724996.05,19,18,-1,19,18313.71,119.9,25.02,-14.37,NLOS
27,-4743201.15,19,18,-1,19,18306.73,112.63,-7.28,-3.37,NLOS
26,-5725010.37,19,18,-1,25,18564.49,368.89,22.26,-41.45,NLOS
26,-9601520.34,19,18,-1,20,18358.06,148.66,7.18,15.49,NLOS
26,-9619730.71,19,18,-1,20,18354.06,145.27,-3.39,17.07,NLOS
26,-9637929.18,19,18,-1,19,18342.32,133.52,-11.75,6.75,NLOS
26,-9656127.07,19,18,-1,19,18341.9,133.1,-0.42,-4.15,NLOS
26,-9674334.67,19,18,-1,19,18351.75,143.26,10.15,-5.05,NLOS
26,-10074872.57,19,18,-1,18,18321.46,114.16,204.49,-40.23,NLOS
26,-10530087.67,19,18,-1,0,0,22029790.09,22029790.09,-8.69,NLOS
35,-11215555.02,19,18,-1,18,17694.85,510.95,-38.7,62.08,NLOS
35,-11233843.48,19,18,-1,19,17781.54,424.26,86.69,144.74,NLOS
35,-11252057.24,19,18,-1,19,17706.95,498.55,-74.29,153.01,NLOS
35,-11270289.95,19,18,-1,19,17726.02,479.77,18.77,179.93,NLOS
35,-11288459.87,19,18,-1,19,17663.32,541.87,-62.1,144.64,NLOS
35,-11306687.53,19,18,-1,19,17721.19,484.31,57.56,166.81,NLOS
35,-11324906.52,19,18,-1,19,17712.63,492.87,-8.56,180.3,NLOS
35,-11343077.78,19,18,-1,19,17665.01,540.49,-47.62,146.07,NLOS
35,-11361291.04,19,18,-1,19,17707.11,498.08,42.4,154.13,NLOS
35,-11379486.37,19,18,-1,19,17689.3,515.9,-17.82,144.26,NLOS
35,-11397726.54,19,18,-1,19,17734.25,471.25,44.65,178.93,NLOS
35,-11415881.27,19,18,-1,19,17648.93,556.27,-85.02,128.47,NLOS
35,-11434185.55,19,18,-1,19,17798.58,406.91,149.35,227.26,NLOS
35,-11452385.14,19,18,-1,19,17694,511.49,-104.58,221.35,NLOS
26,-11385706.58,19,18,-1,20,18379.23,174.03,-38.99,-57.39,NLOS
26,-11403933.87,19,18,-1,20,18386.3,181.11,7.08,-35.3,NLOS
26,-11422174.61,19,18,-1,19,18399.91,194.42,13.31,-0.06,NLOS
26,-11440384.88,19,18,-1,19,18369.59,164.1,-30.32,4.71,NLOS
26,-11458623.19,19,18,-1,19,18397.8,192.6,28.51,37.83,NLOS
35,-11616139.39,19,18,-1,18,17652.12,553.38,-189.42,127.32,NLOS
24,-11694797.78,19,18,-1,25,18500.14,294.95,-59.04,179.78,NLOS
24,-11749552.02,19,18,-1,18,18605.33,402.53,-98.75,320.83,NLOS
50,-12126991.55,19,18,-1,27,17925.97,240.56,5.22,126.97,LOS
26,-12933262.65,19,18,-1,25,18380.42,174.92,2.48,-2.06,NLOS
26,-13169916.1,19,18,-1,18,18382.12,176.62,6.51,-21.56,NLOS
26,-13188123.24,19,18,-1,19,18381.44,175.64,-0.98,-20.22,NLOS
7,-13427075.41,19,18,-1,21,18791.35,560.17,-10.42,71.49,NLOS
26,-13297326.68,19,18,-1,20,18377.52,172.33,11.29,-49.45,NLOS
46,-13327163.87,19,18,-1,26,17944.6,279.05,4.43,434.12,NLOS
46,-13345382.73,19,18,-1,26,17944.89,246.72,32.33,447.49,NLOS
26,-13770729.44,19,18,-1,20,18382.73,177.23,-0.76,3.51,NLOS
26,-13788932.74,19,18,-1,20,18382.74,177.25,0.02,1.32,NLOS
26,-13807133.52,19,18,-1,19,18380.37,173.38,-3.87,-4.9,NLOS
26,-13825343.73,19,18,-1,19,18389.95,184.46,11.08,-0.19,NLOS
26,-13843553.61,19,18,-1,19,18389.79,184.3,-0.16,4.2,NLOS
26,-13861747.26,19,18,-1,19,18373.7,168.2,-16.09,-7.65,NLOS
26,-13879960.62,19,18,-1,19,18393.57,188.08,19.87,0.22,NLOS
26,-13898175.45,19,18,-1,19,18395.2,190,1.93,9.85,NLOS
26,-13916371.47,19,18,-1,19,18376.55,171.05,-18.95,0.37,NLOS
26,-13934575.91,19,18,-1,19,18385.12,179.63,8.58,-0.68,NLOS
26,-13952783.06,19,18,-1,19,18387.98,182.49,2.86,0.97,NLOS
26,-13971000.87,19,18,-1,19,18398.8,193.61,11.12,13.59,NLOS
26,-13989210.88,19,18,-1,19,18391.16,185.96,-7.65,18.4,NLOS
26,-14134870.35,19,18,-1,18,18377.83,173.24,1.17,40.8,NLOS
26,-14153060.82,19,18,-1,19,18373.01,168.72,-4.52,26.97,NLOS
26,-14171268.87,19,18,-1,19,18390.75,186.16,17.44,30.43,NLOS
26,-14189462.19,19,18,-1,19,18376.18,171.88,-14.28,19.45,NLOS
26,-14207664.83,19,18,-1,19,18385.66,181.66,9.78,18.09,NLOS
26,-14225871.63,19,18,-1,19,18389.97,185.97,4.31,20.89,NLOS
26,-14244062.57,19,18,-1,19,18374.26,169.97,-16,7.53,NLOS
26,-14262253.42,19,18,-1,19,18374.34,170.64,0.67,-5.31,NLOS
24,-14261589.46,19,18,-1,25,18543.78,339.78,-7.86,-28.52,NLOS
24,-14279792.18,19,18,-1,24,18559.55,355.55,15.77,-29.8,NLOS
26,-14335067.91,19,18,-1,18,18396.15,192.46,14.53,-6.81,NLOS
26,-14353273.44,19,18,-1,19,18389.78,186.38,-6.07,-4.68,NLOS
26,-14844788.15,19,18,-1,22,18400.08,196.38,5.47,17.4,NLOS
46,-14874634.92,19,18,-1,21,17951.34,247.57,12.01,515.42,NLOS
46,-14892838.66,19,18,-1,19,17950.89,251.37,-3.8,515.77,NLOS
24,-14898715.26,19,18,-1,27,18535.56,332.46,-1.54,-21.94,NLOS
26,-15026795.95,19,18,-1,16,18398.8,195.7,-5.09,-6.38,NLOS
24,-15281085.62,19,18,-1,18,18545.34,341.65,-1.51,74.98,NLOS
24,-15299288.49,19,18,-1,19,18560.02,356.32,14.67,74.15,NLOS
24,-15626956.54,19,18,-1,26,18558.78,355.69,-5.29,81.64,NLOS
26,-15736732.55,19,18,-1,24,18389.03,185.93,-5.07,-3.18,NLOS
46,-15784847.07,19,18,-1,27,17955.57,257.34,-1.52,558.94,NLOS
46,-15803069.4,19,18,-1,27,17955.83,227.48,29.86,578.18,NLOS
26,-15936952.82,19,18,-1,18,18400.86,198.07,-0.68,-16.98,NLOS
26,-15955160.76,19,18,-1,19,18405.84,202.75,4.68,-12.14,NLOS
24,-15954490.32,19,18,-1,18,18556.13,353.33,10.44,-39.14,NLOS
24,-15972690.53,19,18,-1,19,18557.58,354.79,1.46,-41.72,NLOS
24,-15990891.32,19,18,-1,19,18558.16,355.67,0.88,-43.43,NLOS
24,-16009101.07,19,18,-1,19,18567.13,364.63,8.96,-36.18,NLOS
46,-16094300.43,19,18,-1,28,17959.73,252.77,8.57,563.55,NLOS
26,-16282784.91,19,18,-1,18,18420.06,217.56,32.11,-35.06,NLOS
26,-16300988.84,19,18,-1,19,18404.78,202.58,-14.99,-33.32,NLOS
46,-16331043.84,19,18,-1,27,17958.8,258.73,-23.76,673.9,NLOS
26,-16574044.41,19,18,-1,18,18406.93,205.33,-33.16,-15.53,NLOS
26,-16592225.71,19,18,-1,19,18384.61,183.01,-22.32,-35.83,NLOS
26,-16610420.28,19,18,-1,19,18398.05,196.45,13.44,-42.85,NLOS
26,2922846.79,19,18,-1,20,18417.92,221.72,-0.33,-2995561.15,NLOS
26,2904660.71,19,18,-1,19,18424.45,226.14,4.43,-2995573.37,NLOS
26,2886472.07,19,18,-1,19,18427.12,226.72,0.57,-2995585.13,NLOS
26,2522620.73,19,18,-1,18,18448.02,247.32,-1.07,-2995738.19,NLOS
26,2504433.35,19,18,-1,19,18427.69,227.29,-20.03,-2995751.22,NLOS
26,2486230.7,19,18,-1,19,18441.3,240.3,13.01,-2995749.57,NLOS
26,2340582.71,19,18,-1,20,18450.64,248.44,4.74,-2995717.37,NLOS
26,2322376.15,19,18,-1,19,18445.61,243.11,-5.33,-2995713.31,NLOS
26,2304185.62,19,18,-1,19,18430.82,229.22,-13.9,-2995724.38,NLOS
26,2285984.39,19,18,-1,19,18442.65,241.65,12.43,-2995724.14,NLOS
22,-1693900.66,19,18,-1,22,18590.44,389.74,6.72,107.68,NLOS
22,-2203346.95,19,18,-1,27,18564.09,364.29,8.19,32.72,NLOS
22,-2221619.4,19,18,-1,26,18633.79,364.13,-0.16,35.52,NLOS
22,-3968523.07,19,18,-1,20,18555.98,359.47,6.2,5.12,NLOS
22,-3986716.17,19,18,-1,19,18553.66,361.95,2.48,6.52,NLOS
22,-4095853.3,19,18,-1,20,18529.91,335.5,-12.62,-24.87,NLOS
15,-4518542.05,19,18,-1,26,17720.68,520.05,36.08,142.28,NLOS
24,-15899925.79,23,18,-5,24,18547.21,344.41,-18.7,5.03,NLOS
26,-4487758.68,24,18,-6,31,18531.12,336.72,-9.86,-63.49,NLOS
46,-11251961.56,25,18,-7,26,17933.9,273.5,-13.88,692.14,NLOS
46,-11688708.79,26,18,-6,27,17936.42,257.47,15.03,509.28,NLOS
46,-15111302.38,26,18,7,18,17953.02,259.59,9.61,540.52,NLOS
48,-1815359.6,26,18,8,18,17988.55,240.69,0.72,570.37,NLOS
22,-3677371.49,26,18,-8,26,18549.64,351.64,-11.12,-13.52,NLOS
47,-3009434.4,27,18,-5,28,17901.39,314.56,-26.92,140.16,NLOS
24,-14880536.72,27,18,-8,27,18537.11,334.01,-10.26,2.62,NLOS
22,-3786530.26,27,18,9,18,18564.91,368.11,7.36,-27.76,NLOS
24,-10602412.52,28,18,10,17,18592.17,386.38,-106.23,128.49,NLOS
46,-15311490.76,28,18,-6,28,17953.85,304.89,-52.25,488.25,NLOS
22,-2367115.72,28,18,8,18,18558.87,359.07,9.09,-6,NLOS
40,-2370461.4,31,18,-9,33,18313.85,104.41,-11.18,434.54,NLOS
26,-464244.31,19,19,0,19,18943.24,750.04,-9.62,-45169.33,NLOS
26,-482467.38,19,19,0,19,18991.28,808.57,58.53,-45128.97,NLOS
26,-537074.07,19,19,0,20,19007.67,814.16,75.29,-45112.69,NLOS
25,-718985.07,19,19,0,20,18977.71,785.1,44.57,-45115.16,NLOS
27,-3978968.52,19,19,0,22,18309.97,113.77,12.76,-26.67,NLOS
27,-4761396.23,19,19,0,19,18296.87,102.77,-9.86,-2.39,NLOS
26,-9692541.03,19,19,0,19,18350.68,142.49,-0.77,-6.89,NLOS
26,-11476794.65,19,19,0,19,18331.1,125.6,-67,3.8,NLOS
26,-13206324.42,19,19,0,19,18375.64,169.84,-5.8,-24.84,NLOS
26,-13279124.39,19,19,0,20,18366.53,161.03,-5.53,-46.55,NLOS
46,-13363604.88,19,19,0,19,17946.37,243.63,3.08,463.84,NLOS
24,-15080769.07,19,19,0,20,18572.16,369.06,7.78,-0.9,NLOS
46,-15821279.79,19,19,0,19,17955.59,239.63,-12.15,585.17,NLOS
26,2941027.65,19,19,0,20,18418.25,222.05,-1.14,-2995545.8,NLOS
26,2358793.36,19,19,0,20,18445.6,243.7,6.2,-2995725.82,NLOS
22,-3950328.7,19,19,0,21,18549.77,353.27,0.12,7.25,NLOS
22,-4004923.24,19,19,0,19,18568.68,373.98,12.02,18.88,NLOS
76,-130204.1,20,19,-1,29,18097.94,66.42,3.43,62.53,NLOS
28,-311809.12,20,19,-1,21,18263.76,69.66,3.89,2511.14,NLOS
28,-330079.95,20,19,-1,21,18333.84,85.18,15.52,2533.3,NLOS
26,-500672.2,20,19,-1,19,18975.3,771.6,-36.97,-45127.85,NLOS
26,-518835.77,20,19,-1,20,18932.07,738.87,-32.73,-45157.48,NLOS
25,-591648.67,20,19,-1,19,18970.17,757.18,-26.69,-45120.41,NLOS
46,-597026.49,20,19,-1,30,17887.21,308.32,-91.49,113.62,NLOS
25,-609832.68,20,19,-1,20,18954.13,771.72,14.54,-45118.81,NLOS
25,-628028.91,20,19,-1,20,18966.75,782.24,10.52,-45107.09,NLOS
25,-646213.9,20,19,-1,20,18955.39,762.78,-19.45,-45114.7,NLOS
25,-664390.09,20,19,-1,20,18947.13,754.23,-8.55,-45131.42,NLOS
25,-682614.85,20,19,-1,20,18995.24,802.04,47.81,-45099.87,NLOS
25,-700777.69,20,19,-1,20,18933.43,740.53,-61.51,-45129.93,NLOS
28,-784762.13,20,19,-1,19,18244.66,51.15,-71.66,2468.4,NLOS
28,-1130353.02,20,19,-1,19,18259.56,76.55,3.81,2478.93,NLOS
28,819670.52,20,19,-1,18,18233.3,38.89,-28.9,-2995497.93,NLOS
26,-2959396.46,20,19,-1,29,18537.64,343.54,-1.55,-25.64,NLOS
26,-2977587.15,20,19,-1,21,18544.38,350.27,6.74,-29.06,NLOS
26,-2995772.61,20,19,-1,20,18539.16,345.36,-4.92,-37.41,NLOS
27,-3215300.51,20,19,-1,21,18252.34,57.33,-56.83,2412.74,NLOS
27,-3233541.65,20,19,-1,21,18329.94,134.93,77.6,2458.88,NLOS
27,-3251722.35,20,19,-1,20,18269.81,74.8,-60.13,2444.57,NLOS
27,-3269925.29,20,19,-1,20,18292.22,97.21,22.41,2452.52,NLOS
27,-3597400.14,20,19,-1,21,18280.98,86.28,-2.98,2410.1,NLOS
27,-3615617.67,20,19,-1,21,18309.79,115.08,28.8,2432.93,NLOS
27,-3633822.47,20,19,-1,20,18297.21,102.51,-12.57,2443.02,NLOS
27,-3960753.57,20,19,-1,22,18296.91,101.01,18.31,-45.42,NLOS
27,-3997173.13,20,19,-1,20,18299.79,103.89,-9.88,-17.97,NLOS
48,-4257317.65,20,19,-1,28,18405.63,209.43,-51.26,102.18,NLOS
27,-4670402.14,20,19,-1,28,18297.38,102.98,12.96,-25.07,NLOS
27,-4779586.3,20,19,-1,19,18292.01,97.91,-4.86,-6.43,NLOS
27,-4797769.65,20,19,-1,20,18285.45,91.34,-6.56,-17.18,NLOS
27,-4815955.17,20,19,-1,20,18287.78,93.67,2.33,-25.77,NLOS
26,-4979052.36,20,19,-1,23,18536.3,343.99,-20.67,2.58,NLOS
26,-9565098.02,20,19,-1,21,18367.46,157.47,10.97,12.26,NLOS
26,-9583305.82,20,19,-1,21,18351.18,141.48,-15.98,10.36,NLOS
25,-9564505.62,20,19,-1,27,18580.85,371.46,8.41,49.68,NLOS
25,-9582730.49,20,19,-1,27,18580.32,371.52,0.06,65.76,NLOS
26,-9710748.36,20,19,-1,19,18351.8,143.61,1.12,-7.75,NLOS
26,-9728954.12,20,19,-1,20,18350.4,142.5,-1.1,-9.88,NLOS
46,-9868022.65,20,19,-1,23,17927.62,335.06,-0.57,449.11,NLOS
26,-10093114.26,20,19,-1,19,18389.46,182.16,68,-5.83,NLOS
26,-10238796.31,20,19,-1,21,18312.64,105.34,-61.06,18.46,NLOS
26,-10257034.22,20,19,-1,21,18387.08,179.79,74.44,49.08,NLOS
24,-10238079.11,20,19,-1,21,18498.48,290.88,-57.25,-64.72,NLOS
24,-10256299.22,20,19,-1,20,18575.74,368.45,77.57,-51.91,NLOS
24,-10274522.82,20,19,-1,20,18579.25,371.65,3.2,-35.9,NLOS
24,-10292722.83,20,19,-1,20,18555.65,348.35,-23.3,-43.19,NLOS
24,-10310947.82,20,19,-1,20,18580.64,373.35,25,-25.49,NLOS
24,-10347312,20,19,-1,20,18533.74,326.74,-7.73,-75.6,NLOS
26,-10548299.4,20,19,-1,19,18363.4,157,-41.64,-3.36,NLOS
26,-10657621.04,20,19,-1,21,18408.99,203.19,86.09,82.3,NLOS
26,-11112641.97,20,19,-1,0,0,22034688.71,22034688.71,-41.06,NLOS
26,-11331148.47,20,19,-1,21,18479.96,274.16,121.15,0.08,NLOS
26,-11349226.7,20,19,-1,21,18236.78,31.58,-242.58,-126.88,NLOS
26,-11367486.21,20,19,-1,20,18418.22,213.02,181.44,-72.57,NLOS
46,-11706939.97,20,19,-1,27,17936.64,242.86,14.6,535.27,NLOS
24,-11767721.1,20,19,-1,19,18525.15,319.36,-83.18,284.12,NLOS
24,-11785894.2,20,19,-1,20,18529.19,323.39,4.03,251.43,NLOS
50,-12145189.87,20,19,-1,19,17925.81,285.3,-44.74,121.6,LOS
8,-31484285.4,20,19,-1,23,18785.49,150328.59,149741.47,18971669.8,NLOS
26,-13224536.43,20,19,-1,19,18386.63,181.13,11.29,-18.32,NLOS
26,-13242736.1,20,19,-1,20,18374.43,168.94,-12.19,-24.15,NLOS
26,-13260932.94,20,19,-1,20,18371.76,166.57,-2.37,-32.5,NLOS
7,-13408896.09,20,19,-1,28,18789.11,570.59,-0.2,97.66,NLOS
7,-13445271.82,20,19,-1,20,18791.66,577.52,17.35,62.71,NLOS
24,-13551653.52,20,19,-1,18,18575.6,369.8,3.51,33.99,NLOS
26,-13697915.19,20,19,-1,21,18381.02,175.22,6.24,11.85,NLOS
26,-13716120.3,20,19,-1,21,18383.92,178.13,2.91,11.16,NLOS
26,-13734321.33,20,19,-1,20,18379.99,174.5,-3.63,6.69,NLOS
26,-13752525.99,20,19,-1,20,18383.79,177.99,3.5,5.56,NLOS
24,-14298006.04,20,19,-1,19,18570.7,367.01,11.45,-19.64,NLOS
46,-14911041.43,20,19,-1,19,17951.16,251.93,-0.57,515.44,NLOS
24,-14916921.32,20,19,-1,27,18563.09,360,27.53,-18.98,NLOS
24,-14989721.26,20,19,-1,21,18553.48,350.38,-0.71,-32.02,NLOS
24,-15007927.69,20,19,-1,21,18563.49,360.09,9.71,-28.99,NLOS
24,-15026139.77,20,19,-1,20,18569.15,365.75,5.66,-20.31,NLOS
24,-15044346.4,20,19,-1,20,18563.7,360.3,-5.45,-17.08,NLOS
24,-15062554,20,19,-1,20,18564.68,361.28,0.98,-12.88,NLOS
46,-15475363.45,20,19,-1,25,17955.68,222.71,40.06,529.77,NLOS
14,-15544531.86,20,19,-1,30,18041.84,160.42,-3.93,93.87,NLOS
24,-15645145.03,20,19,-1,25,18545.76,342.96,-12.73,67.34,NLOS
24,-15663327.52,20,19,-1,20,18539.76,336.96,-6,47.02,NLOS
46,-15839498.65,20,19,-1,19,17956.55,230.75,8.88,600.93,NLOS
26,-15973357.87,20,19,-1,19,18395.17,192.37,-10.38,-17.83,NLOS
26,-15991552.53,20,19,-1,20,18392.87,190.08,-2.29,-25.97,NLOS
24,-16027316.46,20,19,-1,19,18572.77,370.28,5.65,-23.29,NLOS
24,-16045519.39,20,19,-1,20,18560.33,357.83,-12.45,-22.85,NLOS
46,-16349223.02,20,19,-1,19,17958.86,266.74,-8.01,650.88,NLOS
26,2481213.35,20,19,-1,21,18427.26,240.95,53.82,-2995554.68,NLOS
26,2977392.54,20,19,-1,21,-495954.94,262.13,21.19,-2995516.79,NLOS
26,2959203.44,20,19,-1,20,18420.89,223.18,-38.95,-2995525.39,NLOS
26,2468020.3,20,19,-1,19,18450.15,248.85,8.55,-2995740.46,NLOS
26,2449814.21,20,19,-1,20,18445.39,244.09,-4.76,-2995735.68,NLOS
26,2431613.63,20,19,-1,20,18440.05,238.15,-5.94,-2995736.99,NLOS
26,2413408.87,20,19,-1,20,18443.4,241.2,3.05,-2995734.43,NLOS
26,2395199.94,20,19,-1,20,18447.95,245.45,4.25,-2995728.01,NLOS
26,2376999.47,20,19,-1,20,18439.99,237.5,-7.96,-2995730.04,NLOS
55,-1688732.26,20,19,-1,27,18380.7,161.93,-9.1,-34.21,NLOS
55,-1797911.25,20,19,-1,21,18379.79,169.01,-15.28,-60.9,NLOS
55,-1816122.66,20,19,-1,21,18378.91,189.33,20.32,-50.48,NLOS
55,-1834328.87,20,19,-1,20,18380.43,184,-5.33,-45.27,NLOS
55,-1852556.07,20,19,-1,20,18379.79,204.29,20.29,-19.06,NLOS
55,-1870785.18,20,19,-1,20,18380.07,207.61,3.33,9.05,NLOS
22,-1766699.7,20,19,-1,21,18520.09,319.09,-16.05,102.72,NLOS
22,-1784871.57,20,19,-1,20,18531.34,330.64,11.55,73.89,NLOS
22,-3932139.81,20,19,-1,21,18549.35,353.15,-9.24,14.86,NLOS
22,-4023127.19,20,19,-1,19,18562.94,362.84,-11.14,22.73,NLOS
22,-4041322,20,19,-1,20,18555.79,365.88,3.05,27.64,NLOS
22,-4059502.9,20,19,-1,20,18541.97,347.26,-18.62,13.83,NLOS
22,-4077684.65,20,19,-1,20,18542.82,348.12,0.86,0.87,NLOS
54,-4327387.36,20,19,-1,24,18379.14,195.81,11.74,-21.44,NLOS
54,-4345606.74,20,19,-1,21,18379.22,210.05,14.24,3.83,NLOS
54,-4363829.93,20,19,-1,20,18379.46,212.1,2.05,31.12,NLOS
22,-4441499.38,20,19,-1,22,18540.23,344.02,-3.74,2.48,NLOS
22,-4459748.57,20,19,-1,21,18609.79,352.13,8.11,-5.99,NLOS
15,-4536684.48,20,19,-1,19,17602.01,524.96,-4.91,149.36,NLOS
22,-4477895.06,20,19,-1,20,18504.68,369.33,17.2,5.15,NLOS
15,-4554877.98,20,19,-1,20,17665.19,541.68,-16.72,142.46,NLOS
22,-4805562.12,20,19,-1,17,18593.63,396.23,-16.64,124.38,NLOS
48,-5738666.76,24,19,5,28,17906.23,307.22,-107.41,128.93,NLOS
26,-9510453,24,19,-4,25,18347.87,137.88,-0.08,-2.18,NLOS
24,-11676653.69,24,19,-5,25,18559.19,353.99,-6.53,240.89,NLOS
24,-14243402.51,24,19,-5,25,18551.94,347.65,0.95,-11.48,NLOS
26,-2140630.02,25,19,6,22,18543.53,349.12,5.04,-61.01,NLOS
25,-9546280.2,27,19,-5,24,18572.74,363.05,-7.88,33.66,NLOS
24,-13988572.75,27,19,-4,28,18548.16,342.06,-5.24,18.32,NLOS
24,-15317485.78,27,19,5,19,18554.46,351.06,-5.26,68.05,NLOS
26,-5379288.88,28,19,9,16,18555.48,359.27,14.71,-39.59,NLOS
48,-1742646.39,28,19,-9,29,17988.34,185.64,-0.22,660.86,NLOS
22,-4114065.12,29,19,10,20,18570.5,375.8,40.29,-7.76,NLOS
14,-2630717.19,37,19,-7,38,18079.5,101.59,19.53,197.49,NLOS
46,-14822.73,20,20,0,24,17892.38,294.89,21.39,130.22,NLOS
